id_fatura,id_cliente,data_emissao,data_vencimento,valor_total,status
4016,4323,2024-04-08,2024-07-23,413.89,Paga
4017,322,2024-08-24,2024-10-31,6585.76,Atrasada
4018,3512,2024-11-21,2025-02-21,7701.95,Pendente
4019,3784,2024-07-26,2024-09-25,8652.45,Pendente
4020,4752,2023-12-30,2024-06-09,4012.96,Pendente
4021,3133,2023-11-02,2023-12-19,6136.17,Atrasada
4022,105,2023-09-16,2024-07-11,3979.83,Pendente
4023,4749,2025-02-02,2025-02-10,3965.91,Paga
4024,224,2024-09-02,2024-09-05,4407.92,Atrasada
4025,3690,2024-11-26,2025-01-18,8163.61,Paga
4026,1279,2023-07-20,2024-02-06,5052.43,Paga
4027,372,2024-02-21,2024-11-05,2375.36,Pendente
4028,2028,2024-09-08,2025-02-02,6671.95,Paga
4029,4702,2025-02-12,2025-02-19,3203.6,Atrasada
4030,1323,2025-01-17,2025-03-24,3258.11,Paga
4031,1579,2024-12-20,2025-02-11,204.15,Paga
4032,3501,2024-08-21,2025-02-21,4633.88,Paga
4033,2833,2023-04-25,2023-08-17,668.1,Pendente
4034,2253,2023-12-24,2024-08-24,8963.12,Paga
4035,204,2023-11-21,2024-07-19,4445.8,Atrasada
4036,1572,2023-07-10,2025-03-09,1505.28,Atrasada
4037,1964,2025-02-12,2025-03-12,7313.84,Atrasada
4038,3340,2023-07-18,2024-06-25,6099.52,Pendente
4039,791,2023-07-15,2024-11-16,3278.82,Paga
4040,3245,2024-01-10,2025-03-03,5590.66,Pendente
4041,1954,2024-08-15,2024-09-29,4852.58,Pendente
4042,4995,2023-07-13,2023-12-30,3280.7,Pendente
4043,3192,2023-07-17,2025-02-10,2436.51,Paga
4044,2055,2023-07-09,2024-08-19,259.89,Paga
4045,3381,2024-01-17,2025-03-16,3793.11,Atrasada
4046,2930,2024-02-28,2025-01-31,2898.52,Pendente
4047,1961,2024-09-29,2024-11-17,6305.07,Atrasada
4048,4332,2023-06-10,2024-07-25,4035.98,Pendente
4049,3172,2024-09-16,2024-12-19,5469.44,Atrasada
4050,4984,2023-10-17,2025-01-08,2959.02,Pendente
4051,1692,2023-11-05,2024-10-18,1505.31,Pendente
4052,1803,2023-10-28,2024-05-28,8600.62,Paga
4053,926,2024-06-04,2025-01-13,6403.27,Pendente
4054,3972,2024-04-21,2024-07-09,9204.18,Pendente
4055,4831,2024-12-25,2025-02-03,5258.4,Pendente
4056,3700,2023-06-13,2023-11-12,6216.28,Paga
4057,2451,2023-03-25,2025-02-14,1154.64,Pendente
4058,4899,2024-06-17,2024-12-10,7837.27,Paga
4059,2337,2023-10-22,2024-10-04,3905.23,Pendente
4060,502,2023-12-09,2024-09-23,8100.39,Pendente
4061,2438,2023-11-09,2024-08-23,2151.61,Pendente
4062,951,2024-03-21,2024-11-21,7445.34,Atrasada
4063,959,2024-06-04,2024-11-13,5238.49,Pendente
4064,3486,2023-11-24,2024-04-06,9599.48,Atrasada
4065,4187,2023-04-29,2024-06-08,8783.43,Paga
4066,2345,2024-09-29,2025-01-31,8634.82,Atrasada
4067,4028,2024-01-20,2024-05-22,9417.12,Atrasada
4068,2237,2023-08-19,2024-10-29,399.85,Pendente
4069,1619,2023-04-12,2023-06-05,2256.34,Pendente
4070,4421,2023-11-23,2024-09-09,2528.96,Paga
4071,3404,2024-11-11,2024-12-04,2460.45,Paga
4072,366,2023-03-31,2024-01-30,3005.97,Pendente
4073,681,2023-12-11,2024-11-09,6564.24,Paga
4074,1310,2024-11-11,2025-02-09,2394.44,Atrasada
4075,4293,2023-12-01,2025-01-19,2850.28,Paga
4076,4049,2024-04-17,2025-02-18,5644.98,Paga
4077,334,2023-07-22,2024-06-08,1670.03,Pendente
4078,2949,2025-01-06,2025-02-04,9712.9,Atrasada
4079,3349,2024-09-13,2025-01-15,7706.92,Atrasada
4080,1094,2023-09-21,2024-02-03,4149.34,Atrasada
4081,437,2024-08-22,2025-03-11,5241.12,Pendente
4082,2607,2024-11-17,2025-01-24,2143.52,Atrasada
4083,3052,2023-04-01,2024-04-08,8041.34,Pendente
4084,2639,2025-01-23,2025-02-25,7525.54,Atrasada
4085,4703,2024-12-24,2025-02-04,1707.41,Atrasada
4086,3113,2023-07-21,2025-03-12,3469.04,Pendente
4087,2043,2024-01-17,2024-06-16,3770.04,Pendente
4088,1893,2023-10-24,2023-11-18,211.59,Paga
4089,4470,2023-03-17,2023-12-19,6879.33,Pendente
4090,1716,2023-06-12,2024-10-16,564.05,Atrasada
4091,1014,2024-07-03,2024-07-25,233.47,Atrasada
4092,3306,2024-06-07,2024-10-28,1335.98,Atrasada
4093,4751,2023-06-16,2024-10-14,306.6,Pendente
4094,4815,2024-05-01,2024-10-15,3892.26,Pendente
4095,3016,2024-11-15,2024-11-24,3543.29,Atrasada
4096,2683,2023-03-03,2024-05-02,9718.22,Atrasada
4097,3835,2024-12-08,2025-03-20,1732.36,Pendente
4098,3727,2023-11-27,2024-10-13,8049.72,Pendente
4099,3098,2023-04-08,2024-07-26,4365.65,Atrasada
4100,2880,2024-11-17,2024-12-07,8346.44,Pendente
4101,1540,2024-02-01,2024-11-07,6040.22,Paga
4102,2783,2024-08-06,2025-02-26,9308.42,Atrasada
4103,1671,2023-05-10,2024-07-24,860.04,Atrasada
4104,3414,2023-04-23,2023-05-30,7345.03,Pendente
4105,2178,2023-04-02,2025-03-05,4323.0,Paga
4106,3887,2024-12-06,2025-01-07,3840.53,Paga
4107,3114,2024-06-29,2024-09-05,6627.19,Pendente
4108,1511,2024-04-20,2024-06-04,9615.03,Paga
4109,2183,2023-08-14,2023-12-18,9579.43,Paga
4110,1438,2023-09-22,2024-07-30,3732.02,Pendente
4111,4725,2023-03-22,2024-01-04,577.71,Pendente
4112,4007,2025-01-27,2025-02-27,7329.63,Atrasada
4113,4092,2024-01-03,2024-09-27,8088.79,Paga
4114,4399,2025-02-14,2025-03-24,5124.34,Pendente
4115,3673,2025-01-05,2025-01-20,6164.46,Atrasada
4116,591,2024-05-14,2025-02-05,4521.94,Atrasada
4117,758,2024-02-29,2024-05-27,6612.75,Atrasada
4118,392,2023-12-22,2024-03-09,275.3,Atrasada
4119,2794,2023-07-10,2024-06-20,516.54,Atrasada
4120,2791,2024-12-25,2025-01-20,5203.4,Atrasada
4121,746,2024-04-13,2025-03-17,1551.5,Pendente
4122,3243,2023-08-26,2023-09-18,7492.2,Pendente
4123,3237,2024-07-16,2025-03-24,6562.7,Pendente
4124,2799,2024-09-08,2025-03-01,4075.51,Pendente
4125,1736,2024-09-30,2025-03-19,7242.39,Atrasada
4126,671,2024-09-18,2025-03-05,6046.87,Pendente
4127,1508,2024-03-12,2025-02-23,1106.15,Pendente
4128,3822,2024-12-22,2025-01-18,403.34,Pendente
4129,1873,2025-02-15,2025-02-26,6594.17,Pendente
4130,1687,2023-11-15,2024-07-06,7363.57,Pendente
4131,2075,2023-04-01,2023-08-11,6751.06,Pendente
4132,948,2024-12-24,2025-02-24,6528.24,Atrasada
4133,4762,2024-03-02,2024-06-26,2285.68,Paga
4134,4801,2024-01-01,2024-08-18,7201.86,Paga
4135,32,2023-05-13,2023-10-27,5276.48,Atrasada
4136,3182,2023-11-06,2023-11-27,3877.58,Paga
4137,791,2023-08-19,2024-01-18,6244.5,Atrasada
4138,221,2024-06-27,2025-02-24,2635.16,Pendente
4139,889,2023-12-25,2025-01-16,3014.7,Atrasada
4140,3076,2025-02-21,2025-03-08,3938.4,Paga
4141,4164,2023-12-04,2024-11-02,9110.57,Paga
4142,755,2024-12-03,2024-12-07,1903.49,Paga
4143,1921,2024-05-21,2025-02-18,2311.08,Pendente
4144,2480,2025-02-01,2025-02-02,8925.33,Pendente
4145,2413,2024-07-13,2024-09-29,4618.56,Pendente
4146,3412,2023-11-21,2025-01-10,4405.5,Atrasada
4147,3986,2025-01-21,2025-03-02,556.05,Paga
4148,4329,2024-11-30,2024-12-24,1364.01,Atrasada
4149,1428,2023-10-01,2024-12-11,3984.84,Atrasada
4150,3751,2024-05-26,2024-09-09,7380.25,Pendente
4151,4836,2024-05-17,2024-11-27,8130.95,Paga
4152,4348,2025-01-16,2025-03-11,851.19,Paga
4153,2328,2024-02-01,2024-11-14,2559.22,Pendente
4154,2983,2023-04-06,2023-12-29,8022.94,Paga
4155,1259,2024-03-01,2024-03-01,5387.49,Atrasada
4156,238,2023-03-13,2024-07-03,5841.79,Atrasada
4157,3440,2023-06-12,2025-01-14,203.79,Pendente
4158,3735,2024-07-25,2025-03-17,5558.47,Atrasada
4159,4499,2023-06-29,2024-05-17,1575.57,Pendente
4160,2039,2024-02-07,2024-12-18,2058.05,Pendente
4161,3694,2024-08-04,2025-03-01,1593.32,Paga
4162,1546,2024-05-14,2024-09-06,4595.59,Atrasada
4163,3295,2024-04-16,2024-11-17,3390.66,Pendente
4164,4763,2023-12-04,2025-03-23,2692.35,Pendente
4165,19,2025-02-22,2025-03-21,8443.54,Paga
4166,3709,2023-06-14,2025-03-04,548.49,Atrasada
4167,2477,2024-08-17,2024-10-31,8865.56,Atrasada
4168,4082,2024-04-10,2024-12-14,5832.21,Atrasada
4169,3155,2023-10-28,2024-12-26,5064.22,Atrasada
4170,2636,2023-09-25,2023-12-05,7453.72,Pendente
4171,4400,2024-04-02,2024-06-10,8703.38,Paga
4172,1097,2023-03-16,2024-07-10,3855.66,Paga
4173,4774,2023-09-05,2024-09-21,6450.47,Atrasada
4174,1793,2023-12-01,2024-10-31,1856.82,Pendente
4175,646,2024-05-28,2024-12-25,9005.09,Atrasada
4176,1122,2024-12-19,2025-01-30,1333.77,Paga
4177,296,2024-10-23,2025-01-14,1484.8,Pendente
4178,1830,2024-05-27,2024-09-11,7762.77,Pendente
4179,358,2024-08-24,2024-12-16,4663.96,Atrasada
4180,4652,2025-02-19,2025-03-18,6815.98,Paga
4181,2978,2024-07-25,2024-10-01,8423.1,Pendente
4182,4181,2023-10-20,2024-04-24,5837.72,Atrasada
4183,3337,2024-04-06,2024-11-11,525.25,Atrasada
4184,1475,2024-03-23,2024-09-07,8746.59,Pendente
4185,4718,2024-03-30,2025-03-09,1771.97,Atrasada
4186,1972,2024-02-06,2025-03-17,1096.46,Atrasada
4187,4702,2024-01-09,2025-01-03,3182.12,Atrasada
4188,3784,2023-08-22,2023-09-22,1083.69,Atrasada
4189,265,2025-02-25,2025-03-01,4499.18,Paga
4190,3183,2024-03-04,2024-10-18,1495.83,Atrasada
4191,3912,2023-06-27,2024-08-30,116.24,Pendente
4192,211,2024-04-04,2025-03-11,8494.93,Pendente
4193,789,2023-06-02,2024-11-07,9832.4,Paga
4194,4247,2024-05-23,2024-07-30,5040.16,Pendente
4195,1815,2023-07-15,2024-06-22,1784.17,Pendente
4196,3738,2023-06-12,2024-08-03,2288.86,Pendente
4197,4190,2023-10-13,2025-01-09,6625.39,Atrasada
4198,2453,2023-03-17,2024-04-16,7962.75,Atrasada
4199,2423,2023-11-05,2024-09-11,3480.62,Paga
4200,1485,2023-07-18,2024-03-11,7584.5,Pendente
4201,1177,2023-08-09,2025-02-27,154.85,Pendente
4202,2837,2023-08-10,2025-02-15,7012.21,Pendente
4203,4623,2024-03-23,2025-01-14,4771.99,Atrasada
4204,4784,2024-04-24,2024-09-24,8488.81,Atrasada
4205,4050,2024-09-11,2025-01-10,2160.88,Paga
4206,760,2024-11-07,2025-02-08,9026.86,Atrasada
4207,1356,2024-02-11,2025-01-24,3347.2,Pendente
4208,2702,2024-07-13,2025-03-02,3823.16,Pendente
4209,167,2024-02-25,2024-05-03,4601.97,Pendente
4210,3537,2024-10-03,2024-10-19,8907.64,Pendente
4211,1305,2023-02-27,2024-10-18,4986.13,Atrasada
4212,1287,2023-12-05,2024-06-29,3656.01,Pendente
4213,4993,2023-10-20,2024-01-22,1836.91,Paga
4214,219,2024-07-15,2025-02-15,2961.55,Paga
4215,4806,2024-12-31,2025-03-23,6347.28,Pendente
4216,3978,2024-07-23,2024-09-15,2124.08,Paga
4217,1177,2024-03-04,2025-01-17,2077.38,Paga
4218,4124,2024-08-17,2024-11-27,6886.47,Pendente
4219,4252,2025-02-05,2025-02-23,3487.5,Pendente
4220,1604,2024-12-06,2025-02-13,9973.41,Pendente
4221,3627,2024-05-13,2024-10-27,6546.9,Paga
4222,2089,2023-05-06,2024-07-13,5395.63,Atrasada
4223,2739,2024-03-15,2024-05-02,6659.1,Paga
4224,1923,2024-09-25,2024-11-17,1246.02,Atrasada
4225,3897,2024-04-27,2024-06-28,4802.75,Atrasada
4226,4249,2024-05-24,2024-05-31,435.41,Pendente
4227,1053,2023-11-14,2024-12-07,5957.27,Paga
4228,150,2025-01-07,2025-01-22,3703.61,Atrasada
4229,4425,2024-05-17,2024-12-23,5547.11,Paga
4230,419,2024-01-21,2024-12-23,8159.42,Paga
4231,3597,2024-04-09,2024-09-08,6976.48,Atrasada
4232,242,2023-02-27,2024-03-25,9053.35,Pendente
4233,4111,2023-05-10,2024-11-13,9309.76,Pendente
4234,3191,2023-07-07,2024-11-13,5291.43,Pendente
4235,2493,2024-10-26,2024-12-09,464.92,Pendente
4236,12,2024-01-21,2024-10-03,3185.52,Paga
4237,2857,2025-02-23,2025-03-08,7750.84,Pendente
4238,3048,2024-07-05,2024-07-29,5233.68,Pendente
4239,915,2023-03-26,2024-09-25,1163.54,Atrasada
4240,418,2023-12-31,2024-10-09,9538.38,Atrasada
4241,3933,2024-03-10,2024-10-12,8735.81,Atrasada
4242,2963,2024-09-21,2025-01-28,305.39,Paga
4243,4168,2023-06-15,2023-08-02,8983.76,Paga
4244,2333,2023-05-22,2025-01-03,430.81,Paga
4245,178,2024-07-10,2024-12-08,2427.39,Paga
4246,823,2024-08-02,2024-09-19,4080.03,Pendente
4247,489,2024-06-05,2024-11-26,9688.42,Paga
4248,4780,2024-11-07,2024-12-14,5405.89,Pendente
4249,2445,2023-07-20,2025-03-08,2008.93,Paga
4250,1600,2025-02-13,2025-03-20,8918.76,Pendente
4251,2506,2024-11-29,2024-12-29,9734.72,Paga
4252,3360,2023-12-29,2025-02-25,468.94,Paga
4253,1753,2024-01-25,2024-12-08,8332.6,Paga
4254,2062,2024-11-06,2025-02-03,590.2,Pendente
4255,3202,2024-02-11,2025-03-01,4821.9,Paga
4256,1287,2024-01-19,2024-12-30,2093.12,Atrasada
4257,4241,2024-05-23,2025-01-03,1864.64,Atrasada
4258,2720,2023-03-21,2023-04-22,9425.34,Atrasada
4259,1254,2023-10-24,2025-02-17,9156.6,Atrasada
4260,2141,2023-11-13,2025-03-20,9297.53,Atrasada
4261,219,2025-01-09,2025-01-28,679.81,Atrasada
4262,337,2024-08-16,2024-09-30,7815.03,Atrasada
4263,4495,2023-08-27,2024-11-28,663.14,Paga
4264,4187,2023-06-10,2023-12-24,6515.07,Pendente
4265,4848,2025-02-07,2025-03-26,9472.8,Atrasada
4266,456,2023-08-09,2024-08-20,3294.34,Paga
4267,900,2023-08-02,2024-08-08,9221.25,Paga
4268,4092,2024-11-06,2025-01-03,4446.23,Pendente
4269,1226,2024-01-22,2024-06-22,637.55,Pendente
4270,322,2024-11-23,2025-01-17,7673.54,Pendente
4271,203,2023-05-12,2024-12-30,4258.24,Atrasada
4272,2411,2023-06-23,2024-02-20,1068.11,Pendente
4273,1907,2024-07-16,2024-09-04,2716.6,Paga
4274,618,2024-03-27,2024-12-13,8303.89,Paga
4275,1535,2024-10-05,2024-12-23,3788.36,Paga
4276,3062,2023-12-05,2024-07-05,7951.34,Paga
4277,3699,2024-08-22,2025-03-12,6297.5,Atrasada
4278,1570,2024-01-07,2024-12-19,6805.6,Paga
4279,4192,2023-05-17,2025-01-30,1836.57,Pendente
4280,4915,2023-03-01,2024-04-05,4679.31,Atrasada
4281,3128,2023-12-23,2025-03-21,9936.04,Atrasada
4282,2214,2024-08-26,2025-01-30,9085.79,Pendente
4283,1938,2024-03-19,2024-09-01,4315.6,Atrasada
4284,2261,2024-02-28,2024-11-06,7951.06,Paga
4285,1682,2024-01-01,2025-02-01,4914.73,Pendente
4286,3309,2024-03-10,2024-04-03,5431.19,Paga
4287,3107,2023-07-12,2025-03-23,711.29,Pendente
4288,2640,2024-04-26,2024-11-16,7227.44,Paga
4289,1317,2025-01-02,2025-01-13,4185.31,Paga
4290,592,2023-12-21,2024-09-24,3564.46,Pendente
4291,60,2024-06-12,2024-11-05,4698.26,Pendente
4292,178,2024-11-06,2025-02-16,3222.9,Paga
4293,2880,2023-04-27,2023-06-12,8904.83,Paga
4294,3109,2023-03-18,2023-08-27,8755.09,Pendente
4295,339,2023-12-19,2024-12-10,6493.54,Pendente
4296,4033,2024-11-19,2025-02-26,7200.2,Pendente
4297,365,2024-07-21,2024-12-12,7968.08,Atrasada
4298,3719,2023-08-15,2024-11-22,1838.18,Pendente
4299,2688,2023-07-31,2024-09-24,3750.22,Paga
4300,1356,2025-01-27,2025-02-02,3797.73,Pendente
4301,4276,2025-02-08,2025-02-25,413.96,Paga
4302,114,2024-05-17,2024-10-31,1269.95,Atrasada
4303,3241,2023-07-24,2023-11-15,6025.75,Atrasada
4304,2329,2024-02-08,2024-08-20,8943.48,Pendente
4305,1857,2024-05-22,2024-08-05,5027.56,Atrasada
4306,4024,2023-03-15,2024-05-03,6136.64,Paga
4307,1072,2024-09-21,2025-03-13,6831.45,Pendente
4308,2221,2024-11-13,2025-01-31,9893.59,Atrasada
4309,3452,2024-03-01,2024-07-13,3476.04,Pendente
4310,1922,2024-05-05,2025-02-10,4626.15,Paga
4311,430,2024-05-31,2024-10-07,4763.54,Pendente
4312,359,2024-02-11,2024-12-07,7736.54,Pendente
4313,2405,2025-01-21,2025-03-21,3918.04,Pendente
4314,4255,2023-08-19,2024-06-04,4025.32,Pendente
4315,1568,2024-08-21,2025-03-26,6370.93,Atrasada
4316,1760,2024-12-17,2025-01-29,1753.26,Pendente
4317,4977,2024-10-08,2024-11-07,2162.92,Pendente
4318,3789,2024-02-26,2025-01-21,4430.57,Atrasada
4319,4137,2024-07-07,2024-07-30,3262.29,Pendente
4320,3953,2024-09-26,2024-12-07,925.68,Paga
4321,257,2024-03-31,2024-11-12,5702.11,Atrasada
4322,4866,2024-08-13,2024-11-16,3403.71,Pendente
4323,2237,2023-03-24,2023-06-11,9948.27,Pendente
4324,790,2023-10-11,2024-03-17,9284.44,Paga
4325,3954,2024-07-12,2024-10-11,8339.91,Pendente
4326,4005,2023-09-27,2024-08-19,7280.6,Atrasada
4327,3115,2024-02-14,2024-12-24,8740.27,Atrasada
4328,2847,2023-03-08,2024-10-24,3843.67,Paga
4329,11,2024-09-17,2025-01-24,5175.0,Paga
4330,4931,2025-01-23,2025-02-22,4366.43,Pendente
4331,2851,2024-01-04,2024-06-07,9239.52,Pendente
4332,964,2024-01-18,2025-03-10,8993.45,Pendente
4333,93,2023-07-11,2023-12-19,2382.86,Atrasada
4334,2530,2024-10-31,2024-12-31,6449.37,Atrasada
4335,3303,2023-11-11,2025-02-05,8571.74,Pendente
4336,4241,2023-12-29,2024-04-06,2743.06,Paga
4337,2675,2023-07-31,2023-09-21,5117.62,Paga
4338,495,2023-11-06,2024-07-27,4674.07,Atrasada
4339,2095,2024-12-29,2025-03-16,8285.62,Pendente
4340,1869,2024-12-03,2024-12-15,9581.72,Atrasada
4341,4671,2024-06-04,2025-02-18,8730.98,Pendente
4342,2831,2024-09-27,2025-01-08,7529.86,Pendente
4343,4572,2023-08-18,2024-08-12,5252.73,Paga
4344,1490,2023-05-19,2024-03-16,708.92,Pendente
4345,1663,2025-02-01,2025-03-18,9545.88,Atrasada
4346,3530,2023-10-14,2024-07-29,8404.02,Pendente
4347,2061,2024-04-03,2025-02-01,5705.39,Atrasada
4348,1008,2024-08-11,2024-10-10,8905.5,Atrasada
4349,451,2024-07-01,2024-07-08,3144.8,Paga
4350,464,2023-09-20,2024-06-23,7028.5,Atrasada
4351,2392,2024-12-09,2025-01-10,8435.96,Pendente
4352,2219,2023-11-16,2024-08-27,4103.98,Pendente
4353,2304,2023-07-20,2023-11-14,4733.63,Atrasada
4354,2203,2025-01-10,2025-01-27,214.89,Paga
4355,3279,2023-09-21,2024-07-23,1767.5,Pendente
4356,4775,2024-09-21,2024-11-23,8948.87,Paga
4357,3303,2023-06-21,2023-10-06,650.34,Paga
4358,4575,2023-03-03,2025-02-14,2469.25,Pendente
4359,3649,2023-08-15,2024-12-07,7767.41,Pendente
4360,3490,2024-10-24,2024-11-12,6124.64,Pendente
4361,4700,2024-10-11,2024-11-24,1749.26,Atrasada
4362,2339,2024-10-22,2025-03-23,9595.4,Atrasada
4363,4457,2025-02-19,2025-03-02,7566.06,Pendente
4364,3539,2024-05-14,2024-09-10,4163.32,Paga
4365,88,2023-10-22,2024-02-24,1069.49,Atrasada
4366,2606,2023-10-11,2024-01-14,9439.92,Paga
4367,4628,2024-03-13,2024-11-19,3823.22,Atrasada
4368,339,2023-06-28,2024-08-22,8036.81,Atrasada
4369,3277,2023-07-24,2023-09-12,9291.24,Pendente
4370,111,2024-08-29,2024-12-04,287.89,Pendente
4371,4425,2024-01-12,2024-06-13,7455.36,Paga
4372,1988,2023-07-28,2024-11-07,6254.08,Atrasada
4373,2746,2024-05-17,2024-12-01,5516.45,Pendente
4374,1150,2023-12-14,2023-12-23,3049.13,Paga
4375,3155,2023-10-09,2025-03-19,5267.72,Paga
4376,1523,2023-10-07,2023-12-07,9164.54,Paga
4377,1593,2024-08-21,2025-01-09,3895.37,Pendente
4378,2199,2024-06-01,2025-01-01,7398.07,Atrasada
4379,1864,2023-02-26,2023-04-01,1327.24,Pendente
4380,76,2024-12-04,2024-12-30,3282.7,Atrasada
4381,3574,2024-10-27,2025-02-12,8049.64,Pendente
4382,2451,2024-06-29,2024-12-24,1693.89,Atrasada
4383,2120,2023-08-21,2025-02-05,1536.73,Pendente
4384,4797,2024-08-19,2024-09-08,8391.25,Paga
4385,2619,2023-11-28,2024-11-14,9154.09,Paga
4386,2535,2024-12-06,2025-01-19,8237.58,Pendente
4387,2318,2024-11-26,2025-03-19,7245.72,Atrasada
4388,2102,2023-10-15,2024-11-24,3633.56,Atrasada
4389,4869,2023-10-13,2023-11-13,6639.03,Pendente
4390,4889,2023-10-01,2023-10-01,4882.4,Atrasada
4391,2818,2023-06-26,2025-01-01,5307.37,Atrasada
4392,4645,2024-03-08,2025-01-16,2390.52,Paga
4393,2116,2025-02-22,2025-03-25,6199.92,Paga
4394,266,2024-07-04,2024-12-01,515.99,Pendente
4395,567,2024-07-10,2025-01-26,1245.29,Paga
4396,748,2023-11-26,2024-05-18,6168.53,Atrasada
4397,4482,2023-10-03,2024-10-02,1108.04,Pendente
4398,545,2024-10-26,2025-03-24,5386.82,Paga
4399,2165,2024-02-21,2024-08-25,3099.97,Atrasada
4400,1904,2023-08-05,2024-12-07,467.41,Atrasada
4401,4585,2025-01-26,2025-03-25,5586.1,Paga
4402,4937,2025-02-18,2025-02-26,7241.87,Atrasada
4403,4022,2023-06-03,2025-01-19,1472.6,Atrasada
4404,2995,2024-02-27,2024-10-31,7397.64,Paga
4405,4032,2024-06-02,2024-07-25,658.97,Pendente
4406,3993,2024-08-25,2024-10-07,7611.96,Paga
4407,2645,2023-06-04,2023-06-15,3385.49,Atrasada
4408,2456,2023-07-30,2024-07-01,4343.83,Paga
4409,469,2024-11-28,2025-03-09,1921.37,Paga
4410,4181,2023-07-30,2025-02-23,6667.92,Pendente
4411,2657,2023-09-12,2024-10-13,8173.03,Paga
4412,637,2024-06-02,2024-09-03,9111.6,Atrasada
4413,2660,2024-05-20,2025-01-31,8205.31,Pendente
4414,3875,2024-08-25,2024-09-28,5091.54,Pendente
4415,454,2023-09-05,2024-11-15,6805.21,Atrasada
4416,384,2024-09-11,2024-10-14,1828.83,Atrasada
4417,4498,2023-11-27,2025-02-05,7283.04,Atrasada
4418,1134,2023-10-04,2024-10-25,9843.66,Pendente
4419,2228,2023-11-20,2025-01-21,8518.07,Atrasada
4420,1222,2023-11-27,2024-06-21,2205.68,Pendente
4421,4484,2024-06-02,2024-11-19,2691.5,Pendente
4422,1522,2025-02-01,2025-03-09,788.72,Pendente
4423,1145,2024-05-25,2024-08-19,8174.22,Paga
4424,2262,2023-08-26,2025-01-28,1872.3,Atrasada
4425,4759,2023-07-01,2024-10-16,4189.77,Pendente
4426,3856,2024-12-04,2025-03-13,8982.19,Paga
4427,3105,2025-01-13,2025-03-11,4802.48,Atrasada
4428,2547,2025-01-08,2025-02-26,6986.68,Atrasada
4429,1164,2024-02-26,2025-01-01,8299.57,Atrasada
4430,178,2024-01-03,2024-01-14,7154.81,Paga
4431,2723,2024-06-21,2024-08-28,7215.89,Atrasada
4432,4608,2023-07-19,2024-12-30,3746.37,Paga
4433,3507,2023-10-21,2024-10-25,7219.46,Pendente
4434,3378,2023-08-11,2023-10-27,4896.33,Paga
4435,4826,2024-01-09,2025-03-14,3887.75,Atrasada
4436,1403,2024-09-04,2024-12-27,5863.6,Paga
4437,451,2024-09-18,2024-12-01,7590.71,Pendente
4438,4468,2025-02-19,2025-03-02,1705.27,Atrasada
4439,2861,2024-12-26,2025-01-19,2351.05,Paga
4440,2707,2024-03-19,2024-09-29,7417.09,Atrasada
4441,4377,2023-03-05,2024-11-27,1346.96,Pendente
4442,3258,2024-05-19,2024-08-16,7081.61,Pendente
4443,673,2024-02-06,2025-02-05,1570.39,Pendente
4444,3498,2023-11-08,2024-11-16,5100.91,Paga
4445,3238,2024-11-08,2024-12-21,6210.34,Paga
4446,4530,2023-08-02,2024-03-04,4708.82,Paga
4447,398,2024-01-03,2024-01-04,620.42,Paga
4448,4010,2024-06-09,2024-07-24,4163.88,Pendente
4449,207,2024-04-22,2024-06-27,5901.81,Pendente
4450,2105,2023-07-13,2024-07-02,934.82,Atrasada
4451,2485,2024-11-09,2024-12-03,4483.86,Pendente
4452,336,2024-05-23,2024-10-06,9048.03,Paga
4453,1045,2024-04-10,2025-03-01,909.1,Pendente
4454,3361,2023-09-26,2024-10-07,3629.19,Pendente
4455,1942,2023-11-15,2025-03-13,6776.24,Pendente
4456,1931,2023-11-20,2024-05-27,7687.35,Atrasada
4457,3507,2024-03-10,2024-12-19,4333.88,Pendente
4458,3812,2023-07-25,2024-07-26,9995.94,Atrasada
4459,4011,2023-10-05,2024-04-25,5071.83,Atrasada
4460,3451,2024-09-19,2024-12-02,6189.96,Pendente
4461,4292,2024-01-03,2024-05-07,1503.68,Atrasada
4462,4572,2024-10-03,2025-02-24,7328.45,Atrasada
4463,1516,2023-09-19,2024-08-08,3807.34,Pendente
4464,3855,2024-11-15,2024-12-24,6287.99,Atrasada
4465,1015,2024-06-30,2025-03-24,8532.46,Atrasada
4466,654,2024-04-12,2024-08-26,3840.98,Pendente
4467,2872,2023-09-06,2024-04-07,2244.98,Paga
4468,4801,2023-06-16,2023-11-12,448.19,Paga
4469,3522,2023-08-07,2024-01-14,2332.66,Atrasada
4470,4617,2023-09-21,2024-04-14,2889.37,Atrasada
4471,2402,2023-10-10,2024-03-20,4003.97,Pendente
4472,1232,2024-11-04,2024-12-07,287.22,Atrasada
4473,4001,2024-06-15,2024-06-15,1040.74,Atrasada
4474,4750,2023-05-31,2024-04-01,2053.16,Atrasada
4475,3284,2024-10-04,2025-01-30,2086.58,Atrasada
4476,4067,2023-06-14,2024-06-30,8677.2,Atrasada
4477,3906,2023-09-30,2025-01-28,2105.94,Pendente
4478,745,2024-07-05,2024-10-12,9985.05,Pendente
4479,2248,2024-11-09,2025-03-01,6079.69,Atrasada
4480,2023,2023-03-27,2024-09-15,5301.03,Pendente
4481,4117,2025-01-29,2025-02-02,7789.22,Paga
4482,4666,2024-08-14,2025-02-14,8260.93,Pendente
4483,562,2023-11-26,2024-03-19,8075.54,Pendente
4484,1616,2024-10-07,2025-03-02,4615.83,Paga
